Tweet_index	Tweet_text	Label
626257192539140098	@ username @ @ username @ oh yeah. # sarcasm *	1
626218586860822528	# irony * i just spent appx. $ number  on a new mic… find myself with nothing to say.	1
626250274307334144	jim trying to sell me paperless esurance... # irony *	1
626216285097955328	 number  ks for @ username @ ... send him down... # sarcasm *	1
626234901424046080	hey i just met you this is crazy but here's my number so call me maybe and the # sarcasm * fun that happened	1
626235063261237248	apparently facebook decided there  was not enough room  in our feeds for non-promoted posts from pages we like. thanks, facebook. # sarcasm *	1
626204843162603520	last flight of the day. mine is on time (so far). @ username @ 's has already been delayed  number x. thanks @ username @ ! # sarcasm *	1
626213095145213952	@ username @ why i said that. # sarcasm * # sorry *	1
626284242511597568	twitter shares sink  number % as execs warn on user growth spreading bad news about twitter on twitter - # ironic *	1
626230319776157696	funny coffee mug, screw you, coffee cup, novelty mug, funny mug, funny cof… # funny * # sarcasm *	1
626212964132065280	i feel better about obama's demonic # iran deal * now. # sarcasm *	1
626218184962510848	@ username @ but they cannot put their donation certificate on their wall to impress people # sarcasm *	1
626275711221805056	if ghosts are spirits with unfinished business, my unfinished business will be not understanding  casper  and its many mysteries. # irony *	1
626266114914279424	gotta love the rare times it is slightly more difficult for people to trace exactly what i am doing without having to interact with me # irony *	1
626244714040143872	@ username @ @ username @ neither does the @ username @ data cap. @ username @ @ username @ # sarcasm *	1
626250912374329344	...but only if you can already read this sign... # irony * # you sure about this * # wah wah * # burbank * # reading * @…	1
626208831354179584	turned up to the office specifically and only for free cake, left my lunch at home # work * # office * # food * # life * # ironic * # alanis *	1
626220322560184321	@ username @ let us be honest. anything drake puts out is 🔥... # ironic *	1
626204306648236032	# joey v otto * is so inconsistent! # funk blast * # reds * # sarcasm *	1
626229348807352321	man i just love annoying people # sarcasm *	1
626215877428383744	@ username @ sure it is not a year and two days # sarcasm * # not my real answer *	1
626238927318421504	when pinterest does not work i become only slightly upset...... # sarcasm *	1
626265178653491200	tweeting instead of finishing this well-constructed argument that i do not have problematic internet/social media usage. # irony *	1
626203823397167105	@ username @ boy dexter sure went after that one! # sarcasm *	1
626238704462331904	@ username @ thanks for that. i have not heard jeremy enough times in my life. # sarcasm *	1
626211101420687361	@ username @ you mean the guy on the streets two weeks ago? hard to believe he is not getting big league hitters out # sarcasm *	1
626216924217769984	paint my toenailsss orrr continue cleaning? wow this is a hard decision # sarcasm *	1
626210382709944320	@ username @ rain!!!!!!!!!!!!!!!!!! # wow tw x * take cover! # sarcasm * is a virtue. # doppler gate *	1
626210658800009216	yes, cuz multiplying is not increasing # sarcasm * @ username @ @ username @ @ username @ @ username @ @ username @ @ username @ @ username @	1
626207340853735424	i was going to go to bed early...but i do not need to do that. for whatever reason now, i want to learn to play # no slee ep * on the piano # ironic *	1
626272571860885504	# cecil the lion's * killer is now the one who is being hunted # ironic * # karma * # rip cecil *	1
626265364335190017	the bloke that`s given us # lamb ie * & # lazarus * calls # no confidence * on a legendary of  number + years in politics # bronwyn bishop * # irony * onya # clive *	1
626260876849328129	for the less initiated. this is # sarcasm *	1
626261334141894656	thanks for the # aromatherapy * # mta * # subway * # sarcasm * # jerks * # shaming * # nyc *	1
626283909941071872	wow look at all these confessions of love pouring into my dm's. better hurry. # sarcasm *	1
626246472523218944	oh man, i have a twitter account? been ages since i have even used this sucker # sarcasm * # shi bb * # need a moo ju *	1
626203428847505408	@ username @ lmao 😜 exactly why i retweeted it. saw some  fuckboy tweets  then this one # ironic *	1
626281610527162368	. @ username @ @ username @ but if you give women equal pay what comes next? equal pay for bestiality? it never stops. @ username @ # sarcasm *	1
626263697682509824	not by my estimation # irony * @ joe bar cafe	1
626217536326107136	@ username @ wait! the tribe lost???? # sarcasm *	1
626235917217304576	is it that coward # walter james palmer * ??? # sarcasm *	1
626210786159951872	how is jade helm  number  going? have we (the usa) conquered texas yet? # sarcasm *	1
626243924525510656	@ username @ @ username @ @ username @ see the trouble with social media is there is a lot of sheep in the world... # sarcasm *	1
626212435108732928	@ username @ @ username @ i forgot the # sarcasm * ;)	1
626217093680234498	i am sending this from my phone... # irony * # but so true *	1
626221775806836736	@ username @ no thanks. i would rather ignore your promoted tweet. # sarcasm * lol	1
626245995664289792	so the  number - number  phillies beat the # bluejays * and the  number - number  brewers are supposedly handling the # sf giants * this has been a fun evening. # sarcasm *	1
626236763342680064	@ username @ @ username @ where do they find brains in a parish that elected dave peralta president? # sarcasm *	1
626289941576839169	a con mp on #  number  live * demanding the ec do something to make france ensure free movement at chunnel! # eu law * # irony *	1
626354189011173376	@ username @ i was listening to a youtube video about a study on cats falling out of windows & it slipped off the drawers & smashed. # irony *	1
626361538144702466	this ought to be a new rule: # trouble * # sarcasm * # shit * # humor *	1
626320959079739392	oh no shelli just called james cute!! she has a thing for him! # bb  number  * # sarcasm *	1
626350071576195072	# cnn s * graphic on # republican * presidential nomination race. one woman,  number % white men. # diversity * # sarcasm *	1
626336747727687680	person who showed no mercy to others has filed for a mercy petition # irony * # yak ub memon *	1
626375404807270400	@ username @ another dt why not. # sarcasm *	1
626394683074314240	ah, lax. i live and breathe for thee. # sarcasm * (@ los angeles international airport (lax) - @ username @ )	1
626372956109832192	harvard # study * shows that sarcasm is good for creativity # sarcasm * # creativity *	1
626305395531755520	finding ways to stop procrastinating is the ultimate form of procrastination # ironic * # still not doing what you should be *	1
626303813280862209	i will do my laundry  time  coz it is not hot outside anymore. haha # irony *	1
626313337110794240	yes, because the old ones were such a 'success'.huh # sarcasm *	1
626378198520098816	@ username @ @ username @ @ username @ oh maybe i need to start using # sarcasm * when i talk about # wmata * now haha	1
626395797609934848	. @ username @ @ username @ @ username @ in fact ro is relying on those same  drug dealers  to help cap pricing. # irony *	1
626346933309829120	# irony * is when you  number . found a clan  number . marry a sinful leader nicknamed  the rat   number . nurture a sinful ego  number . get dumped for acting like a liar	1
626331380369260544	@ username @ @ username @ what a genius! # sarcasm *	1
626295710976221184	@ username @ i am worried-greek debacle has not helped going to need some strong campaigning on the indy lines # ironic *	1
626380357667913728	bondarenko retired? this happens when i predict her to upset nastia # irony *	1
626348591112712192	@ username @ really i would never have been able to tell you were kidding # sarcasm * :p	1
626288127049641984	which totally was not, i repeat, was not, a genocide. # sarcasm * and # horror *	1
626374976212303873	yeah, because the whole point is that men should be possessive of their 'property' # sarcasm *	1
626374697438081024	@ username @ in the mornings is such a beautiful ray of sunshine, love, and positivity for a wonderful day!! # sarcasm *	1
626307264580694020	hmm so # yak ub memon * decision on life and death will be on # world tiger day * # irony *	1
626378030236041216	@ username @ @ username @ # sarcasm * brady fans used the laws of the us to say the wells report was wrong. i was just flipping the script. # brady s guilty *	1
626344342383407104	i call @ username @ because my internet is not working, they tell me they cannot get into my account because their internet is not working # ironic *	1
626352308662636544	you are asking allah for the things you want. but are you doing what he wants you to do? really? # irony *	1
626392031384854528	formula one: rising star max verstappen to take driving lessons during summer break :d # ironic *	1
626342324411305984	when people talk to me politely it seems like # sarcasm *	1
626348094117027840	@ username @ no positives you idiots. cecil wanted to live in peace, but i bet cecil is very happy with this lame photo attempt # sarcasm *	1
626338485037694976	love being ignored by friends it really makes my day # sarcasm *	1
626323775148163072	looks like they need some  #democracy ! let a new # war * begin! # irony * # shame * # usa * # kepler *	1
626370538143903744	tips for being hot:  number . be me, that and only that. haha. 😂😂😂😂 # sarcasm *	1
626320258572419072	we must be very # creative * here... our # sarcasm * levels are through the roof! -	1
626338980720721920	website promising discretion to people looking for extra-marital affairs suffers data breach # irony *	1
626312073975308288	i am glad windows  number  actually updates correctly. otherwise i would not be able to get my copy of windows  number  @ username @ # sarcasm * # failed upgrade *	1
626295471682646017	my luggage is home while i am still stuck in lax # ironic * 🙍	1
626358390650966016	leannalaskey: annnnd they are my seat mates on the plane # irony * # travel *	1
626360460699398144	@ username @ @ username @ thanks for the advice, dude. # sarcasm *	1
626368725483155456	# mack le more * really? $ number  for a tees shirt? # ironic * # rel a table * (vine by @ username @ )	1
626387893481775104	startin to feel like meek gon need nicki to ghostwrite a response to drake! # irony * # s mh *	1
626361932472283136	t party candidate #  number  election * # copy writing * # irony * # proofreading * # rand paul * # spelling * # typo *	1
626363364558639104	mom ok with son's pot use but freaks out when it is shared on social media. writes salon article about it. # irony *	1
626318242978635776	@ username @ you writing new lyrics for alanis morrisette? she does need help! # ironic *	1
626377348733124608	is not it ironic, do not you think? # ironic *	1
626395640227065856	what? jon stewart has been outed as a partisan hack? really? look at my shocked face. # sarcasm *	1
626363867292172288	@ username @ 's interview with that american news channel goes to show how british humour is wasted on some americans # sarcasm *	1
626367906729885696	. @ username @ = sponging law breaking hypocrite with immense sense of entitlement who aims to lecture despised host country on  justice . # irony *	1
626393729469939712	@ username @ but did drake really come up with the idea? # sarcasm *	1
626318201786208260	uh oh shelli just said that james is fun to watch, does that mean she likes him!? # sarcasm *	1
626358002904379392	# knicks * tried to resign ndour, but  he would not break his verbal agreement with mark cuban  # irony * # knicks bitten *	1
626387688036388864	when you point out a typo for a friend but have a typo yourself in that message.😩 # ironic *	1
626320285269106688	mandatory training: able-body-biased, windows-only video which documents how to use a  web based tool with user friendly interface . # irony *	1
626330699860086785	@ username @ while on it why not abolish all taxes and make everything csr? # sarcasm *	1
626381699316723712	today is uberx day in st. louis. can’t wait. # sarcasm *	1
626301627599855616	# ps g * are in talk with # smc * for the french left back, alexandre raineau to warm le banc and make coffee for maxwell. # irony *	1
626376773853384704	healthcare spending  number  rise  number %/yr til ' number . imagine how high it would have risen if it were not  number  obamacare # sarcasm *	1
626296706599133184	great! @ username @ chose to put shinee head to head with wonder girls! good job! # sarcastic *	1
626350245396484096	what a nice man..... # sarcasm *	1
626301013423591424	is berry bonds really guest starring in a  number  episode about steve and his dad cheating at golf? # live tweeting old  number  s * # irony *	1
626386006296522752	@ username @ # comedy * # irony * # carlos steal ci * the irony of carlos commenting on joke stealing. comics called him out multiple times!	1
626367360434176000	typical commentator before tyson fight:  this might be the man to take tyson into later rounds . after a rd number  ko:  stop fighting bums  # irony *	1
626329878976176130	@ username @ oh well that makes it ok then. # sarcasm * what a cock.	1
626395960491388928	@ username @ @ username @ obviously that is what i said. # sarcasm *	1
626386071723442176	champion adam goodes gets booed at subiaco oval - aussies cheer every time they make a run at edgebaston # irony * # thanks good sey *	1
626310410279456768	# ironic * # democracy * worldwide literally means  common people’s rule” or, more simply  people’s power.”	1
626318120026787840	@ username @ @ username @ @ username @ pc to xbox... so its a downgrade? # sarcasm *	1
626296440646582272	# iraq * to ban # adultery * # porn * websites! like there is nothing else miserable in this country to worry about! # sarcasm * # iraq * vs # uae *	1
626337376231669760	wow super mario bros really fills the cartridge! # sarcasm *	1
626326926462849024	@ username @ of course not # sarcasm *	1
626291241567821824	circle of life rt @ username @ : people are always stiff to someone, but be getting stiffed on by someone else # ironic *	1
626310408043896832	@ username @ makes me happy!!! sarcasm is an art!!! # sarcasm * # british humour * # hilarity *	1
626374849347387392	@ username @ or anything vinegary... # ironic * vt @ username @	1
626356416912191488	considering the scale of corruption in european football michel platini would be a perfect replacement to run fifa. # irony *	1
626394931607658496	parking at impact is so well signposted. # sarcasm *	1
626328207831232512	@ username @ and what about the follower brands? # irony *	1
626388508077355008	am not # sarcastic * but sometimes i know how to punch my weight.	1
626373481760829441	does anyone else find it # ironic * that the party of lincoln says we need more guns in theaters?	1
626371637412282369	@ username @ @ username @ yes, because being nice and being competent are mutually exclusive. # sarcasm *	1
626461551092998144	@ username @ it is microsoft.....nothing can go wrong # sarcasm *	1
626410872504741888	lol me and @ username @ both favorited at the same time # ironic * 😂💁🏾	1
626459087526588416	truth 🙌 absolutely no game 😅 # flirting * # blunt * # sarcasm *	1
626402326975283200	# sarcasm * makes you more creative? good news for the @ username @ crew:	1
626406606524284928	the # irony * is that i thought i had tweeted this hours ago and almost got annoyed with myself for not having done it.	1
626396823649939456	wait. the phillies play the blue jays tonight in toronto. it cannot get any better than this. @ username @ you are good! # ironic * # back to back *	1
626433634791256064	your happiness will drive them crazy... and your success will kill them slowly ! it is just life, like roaches we all have haters... # irony *	1
626460201131053056	@ username @  that  interview was pure class # sarcasm *	1
626443430927990785	because naturally we need every feature from every profile on each one… # sarcasm * # stop da scroll * # profile tags *	1
626412971409993728	a new harvard study says # sarcasm * is good for you. greaaaat.... ;) # hamon t *	1
626439012887232512	just got my wisdom teeth out and  cannot feel my face  comes on the radio. # irony * # sub tweet from the radio *	1
626414080660754433	we got rain on # rain day * # ironic * now if only i can learn to turn off my # rain barrel * vs letting all the h number o waste after i done!!	1
626410552839966720	 number  tips on how to speak while female # funny * # sarcastic *	1
626442847034576896	most # ironic * moment ever...tomorrow, the # executioner * will wish # yak ub memon *  happy b'day  !!! hahahahahahahaha... !!!	1
626426507473342464	after suing the # fed * govt  number  times, # tx * says it cannot be sued because it is govt. # irony * via @ username @	1
626417728673447936	you are all the smartest people i have ever met, seriously, . # sarcasm * # news *	1
626410884898762752	fox lowers threshold for  number nd tier debate...yeah # sarcasm *	1
626411750338854912	so funny that the @ username @ is talking g about good looking people ... # irony * # being a troll *	1
626421664960659456	this tweet was just favorited by a trump supporter. apparently my # sarcasm * was lost on them.	1
626419409100247040	. @ username @ have already spoken to sales management about this before. your company does not listen. # irony * # telecom * # ring y dingy *	1
626403166779785217	gotta love the orange line ❤️ good morning dc # wmata * # sarcasm *	1
626428881566732288	how conservatives support american style socialism this includes sarah palin # irony * # politics *	1
626428802319675392	i love it when i am trying to talk and people just talk over me and interrupt me. it is the best! # sarcasm *	1
626423258066325504	@ username @ saw this when i was surfing the net,and i knew you would just love this car. # hell a * # sarcasm * # i am bored *	1
626400378695864320	just send it, i do! # do not care * # sarcasm *	1
626428857483038725	mia farrow(d-lyin') loses it over the lyin'... # irony * doxes the dentist	1
626402513617612800	antisemitic troll accuses  zionists  of producing hate against jews! 😂😂 # irony *	1
626420478698086400	@ username @ @ username @ is not # c uck serva ti ve * name-calling? # irony *	1
626417415186812931	@ username @ i have no flaws. i am ferpect. # sarcasm *	1
626413152952012800	@ username @ sure. shields is every bit the big game pitcher that hamels is. # sarcasm *	1
626399503579545600	@ username @ integrity of the game # sarcasm *	1
626416100691963905	let me tweet during a lecture about how technology makes us more rude and socially awkward # j ch plus * # irony *	1
626419463299186688	ireland has instituted post codes & informed people by post. mine went to the wrong address. # irony *	1
626405879466717185	mainstream media is holding # cecil the lion * killer accountable. meanwhile, we do not hear a peep from them abt cops who kill black ppl. # irony *	1
626402004596858881	@ username @ why bother with saving what is on this planet when humans puts more energy in finding a new one.. silly silly lena # sarcasm *	1
626403424754470912	there are many injustices in the world that are worthy of our attention. my heart breaks today for robert kraft and the # patriots * # sarcasm *	1
626398478743281665	@ username @ @ username @ @ username @ fuck me. from someone who lives in liverpool. # irony *	1
626463572734775300	now we are complaining that the situation seems a little expedited. # irony * # shut the fuck up about deflate gate cot td ammit *	1
626414325092102144	twitter and twitter users, you are so incredible. this thing is life changing, cannot fully grasp how useful and incredible it is. # sarcasm *	1
626414668249083905	diaby: if football was played on treatment table, he would have won the ballon d or. # sarcasm *	1
626412676084854784	there has no media at gillette stadium today eh? # sarcasm * # brady * # deflate gate * # winter classic *	1
626429656850259968	@ username @ no place here for common sense, leave us alone with our gas cans and grease fires. # sarcasm *	1
626433414502215680	@ username @ i loved it when the long time newspaper editor retired and it was announced via twitter. # ironic * # alanis morris et te * # dave cou lier *	1
626398035556335616	# back to back freestyle * decent. not best diss i have heard. # ether * still holds that distinction. can meek bring it or needs a ghostwriter? # irony *	1
626410780812906496	this mornings keynote is  critical issues facing the planet and food producers.  such an uplifting start to the day # sarcasm * # convergence *	1
626439611611353088	@ username @ @ username @ you usually wait for the elevator !!! # sarcasm *	1
626440038579093504	@ username @ lol that is part of being human, its not sin... 😂 he came to show us how.. that is a great example # sarcasm *	1
626405836324106240	sometimes a piece of gold in a tank of shyiet make it looks more valueable than a dot of shyiet in a pile of gold. # sarcasm *	1
626444608214429696	@ username @ cruise saluting l. ron or gtfo. travesty not in the tournament. # sarcasm * # sort of *	1
626397936893571072	hiphop was getting too political..glad we getting back to our ways  drake voice   # ironic *	1
626461217708617728	everyone trying to move to la and i am trying to get out lol # irony *	1
626396488248217601	@ username @ why should she? only paid sex is exploitative, not bad labour conditions! # sarcasm * @ username @	1
626446772345290752	tomorrow's to do list: -get out of bed -drink coffee -pretend to b human # sarcasm *	1
626414748985356288	with drake dropping back to back...the blue jays better win tonight against the phillies. # irony *	1
626432016003801088	just had to sit through shell video ad before i could view the news coverage of the greenpeace protest of shell. # ironic * # shell no *	1
626419048767729664	@ username @ did not you say you were capricorn # ironic * # explains it *	1
626445114357870592	hunting as a hobby??? professional hunters???? meeh ur live must be sooooo ahwesome # sarcasm *	1
626414891520380928	oh the irony... obviously vetoing shows that you have nothing to hide... # russia * # ukraine * # mh  number  * # irony *	1
626462532199424000	i mean you take away the sixth inning they are only winning  number - number  # sarcasm *	1
626463761725943810	@ username @ we leppers, we sure are. # irony * # meta post *	1
626402338543042560	whoever said swimming is good for the figure should take a good look at the whale. # irony *	1
626400750990573568	@ username @ @ username @ transalta reviewing transalta? that should work out well. # sarcasm *	1
626403585841057792	today's  worst driver  award goes to the guy behind the wheel of a van belonging to the transportation cabinet. # irony *	1
626455510003249153	excited to be part of the sports usa team this nfl season.  number st national radio broadcast assignment: sd @ cin week  number . details # ironic *	1
626450983069945856	its cute indians continue to use sound effects from mario brothers game when they score a run. mario brothers circa  number  # sarcasm * # royals *	1
626433399977320448	@ username @ @ username @ @ username @ @ username @ @ username @ generally teachers are the most committed non learners # irony *	1
626407047576182784	woah, niu is projected to be  number rd i. the west division? but they are the best g number  team. # sarcasm *	1
626463688795394048	@ username @ guthrie trending nationally on twitter. # irony *	1
626437597200576512	wore a football shirt out on a run and some guy with a can of lager and a cigarette yelled 'scum' at me. oh the irony. # irony * # football *	1
626437109637906433	just sat down at the eye doctors office and  blinded by the light  is playing on the radio lololol how # ironic *	1
626426619696054272	@ username @ yes! i would not want to b alone when the vegans pounce on me for being cruel & overheating the poor critter. # irony * # farm  number  *	1
626410166922137600	you know when you have worked hard at the gym when it hurts to open the fridge door. # irony *	1
626397526204153856	@ username @ @ username @ wow they should make a story about this. # sarcasm *	1
626515396867158016	red dog, who is terrified of things like shadows and flowers, has no fear of the vacuum. i had to vacuum around him # rescue dog * # irony *	1
626517375249195008	 number  things only chronically # sarcastic * people understand via @ username @	1
626524235901448192	@ username @ @ username @ @ username @ cannot blame fox, it was those unknown leads. have not heard from whitford or c.hanks since. # sarcasm *	1
626484876175376385	walked in the dentist while sucking on a lollipop😂🍭 # irony *	1
626533275293589504	last thing i see as i get on the jet way. very funny, delta. i am not going back. # irony * # grumpy * # jet lag *	1
626532538475937792	b.a. in psychology to do drug & alcohol counseling. working at a winery to pay off students loans. oh the # irony * # psychology problems *	1
626503704137478144	what an exciting day .... had people palpating my coccyx and pubic pubercles # sarcasm * # oh pt school * # fun fun *	1
626496387518173184	@ username @ @ username @ *fingers crossed for the goatee in season  number * # sarcasm *	1
626475994346602496	*searches australian prisons with an actual cell block h* # irony *	1
626496016544501760	the people saving yakoob are roaming outside making mockery of the system. and those demanding the truth to prevail are locked inside # irony *	1
626507909455851520	the equivalent of being rich and wiping your ass with $ number  bills in front the poor. asshole... # sarcasm *	1
626486061045293056	wow my day is superb # sarcasm *	1
626493775745974272	good job on killing that potential late game rally. # sano * # twins * # dumb as s * # pit vs min * # sarcasm *	1
626481360052559872	i’m sure it’s just coincidence that @ username @ email gap coincides with # benghazi * timetable. # sarcasm *	1
626488670237925376	today's show is brought to you by the letter: s # surly * # sleep deprived * and # sarcastic *	1
626512260429561856	in defense of the dentist who killed # cecil the lion * # sarcasm * @ username @	1
626468319055339520	muslim cry out..for marking all bad coz of few..terrorist but...defending a terrorist just because he is muslim # irony * # yak ub to hang * # yak ub *	1
626480991037751296	i downloaded an app to keep track of what i eat today. good thing i ate mcdonald's last night 😂 # irony *	1
626517809305030656	office work, checking supplies & getting bills together. l♥ve the end of the month and it is going to be ☼  number ° f this weekend! # sarcasm *	1
626522839538118656	@ username @ they complain about editing in order to make videos shorter, but will not even take time to watch less than  number  minutes. # irony *	1
626479363324792832	# wildlife wednesday * rush hour # traffic * congestion builds up along major thoroughfare through # pico s de europa * # sarcasm *	1
626470829107195904	my fitbit does not fit. # irony *	1
626539942965972992	-and people who were willing to face the scariest storms, left at the roar of a thunder !! # irony *	1
626476277961134080	god i love annual plan meetings. # sarcasm * # special needs * # back to school *	1
626484237819080704	dui/weed arrest gets  number  games to  number . spousal abuse gets  number  games to  number . cell phone gets strong  number  game suspension. makes sense # sarcasm *	1
626524984899469313	a journalist in my news feed who consistently uses anecdotes to prove his points is complaining about anecdotes in journalism. # irony * # dumb *	1
626464551672938496	police commisioner seems unable to answer my questions about proposed use of troops at # calais * he did call me # nazi * & racist though # ironic *	1
626502107240071168	great working w/wonderfully funny & talented @ username @ too bad about his looks, huh? ;) # sarcasm *	1
626530143138414593	 number  words never to use in email @ username @ i am sorry, i will not actually do this, but the point it taken :) # ironic * # humor *	1
626494563193126912	truth's presently, it is we twitter people that are commending gov @ username @ . the many voters in # kaduna * hail folks like @ username @ . # irony *	1
626524648948240384	we all know that bernier plays his best when he feels undervalued. # sarcasm * # leafs * #  number  a * #  number  b *	1
626469752165109760	girls will not talk to me, because they think i am talking to girls. # irony * . but i have netflix, which is nice. # forever alone * # forever netflix *	1
626467390964903937	today i also get to clean out the fridge... w number t # sarcasm *	1
626480485368242176	new england got that salem witch treatment! # irony * # karma * # deflate gate * @ username @ # jay mohr sports *	1
626520332828938240	keith richards: under the influence comes to netflix » streamdaily i do not understand the title... # sarcasm *	1
626516320159449089	@ username @ live by the sword, die by the sword. # irony *	1
626480451125968896	we are very competitive. # sarcasm * # adrienne turns thirty * # sisters * # story time *	1
626473116546560001	@ username @ haha they are not are they... fuck it, let us let dentists kill them for kicks then # sarcasm *	1
626509960470523905	@ username @ really fair to the palestinian people do not you think? # sarcasm *	1
626541935608635392	i love porcello he is so great look at him go # sarcasm *	1
626510708235194369	julia hates coffee but works at starbucks # ironic *	1
626482575347855360	@ username @ but they are innocent. # sarcasm *	1
626514772754706432	its funny that the pats are complaining about something being unfair # ironic *	1
626502233342001152	my crostini game is strong... # irony * # gf so mm * # many hats *	1
626516204992118784	oh, the # irony * # op death eaters *	1
626466870493753344	a friend asks if some days i ever feel like being a little mean to people. *snort* more like a lot mean every day. # sarcasm *	1
626533169987063808	pretty sure that kevin staut used his spurs to 'discipline' reveur here # sarcasm *	1
626471928484597761	a college textbook on business ethics costs a whopping $ number  to purchase. # irony *	1
626493648612556802	# sarcasm * is good for you? gee, i did not know that already. what a bunch of nobel prize geniuses! amirite, @ username @ ?	1
626472615985721344	every group is a squad and every squad seems to be on point # squad * # on point * # sarcasm *	1
626501465184440320	why are food and drugs legalized under one association (the us food and drug association)? # ironic * # one to grow on *	1
626535992783060992	@ username @ what???? there is a choice????? # sarcasm * 😉	1
626485862134644737	i did not realize  normal  number  year olds  had record deals with rca! you learn something new every day! # sarcasm * # z ayn *	1
626520904151863297	@ username @ great podcast #  number  * sd initiative (like carson) would only need  number , number  signatures and avoid eir. # irony * # qualcomm capacity  number  k *	1
626472801415888896	i cannot get enough of this tom brady story. # sarcasm *	1
626508481697304576	@ username @ i only saw this because i was buried on my phone ignoring others. # irony *	1
626526695936241664	tempat simpan dokumen. game start! epic! 👏👏👏 # sarcasm *	1
626519667616694272	@ username @ love the show, but a hard pass on this one... we have been trying to run from this character for  number  seasons # irony *	1
626531602978480129	@ username @ & his trainer are talking about eating healthy on periscope and i am eating buttered popcorn while watching # irony *	1
626533678152204288	writing a school report on  stress management: handling stress in a workplace environment  while i am at work, stressing the hell out. # irony *	1
626520189451038720	we heap hate onto a man that killed a lion...and it somehow makes up better than him. # ironic *	1
626471286399610881	# kalam * opposed # death penalty * but most of those hu claim to be inspired by him are for it # irony * # yak ub memon *	1
626495335083347968	just received security advice from someone whose webapp runs on http. # irony *	1
626509279978127360	@ username @ that would have cleared up a lot, thanks. # sarcasm *	1
626512066929651714	if someone does not come and watch the amy winehouse movie with me this weekend... il commit. # ironic * 😕	1
626492148670668801	@ username @ yeah, i hate it when people go ott # irony *	1
626538197481299968	wonders when people stopped having their own opinions and started relying so much on # mainstream * # media * to force feed them  facts  # sarcasm *	1
626506528598548480	our book on spells has disappeared.... # irony * # books * # magic * # miss you much *	1
626524636658860032	windows  number  is a solid  number  # sarcasm *	1
626526067461787649	it is notably difficult to say  i am not skilled  in japanese. # irony *	1
626514491811999744	read half of still alice before i realized i have already read it. # irony * # yi kes *	1
626466387683209216	@ username @ all about the thrill of the hunt... you know, tracking the animal's gps. takes a real man. # sarcasm *	1
626519341693952000	@ username @ @ username @ swap  dentist  for  doctor,   shoots  for  dismembers,   human being  for  baby,  and  sport  for  money  # irony *	1
626470677999144960	seems to imply that the womb is akin to a sanctuary. why lure when you can kill within? # irony *	1
626475499049615361	what?! i would never spend the majority of my time in the bar at a con. # sarcasm * *grin*	1
626531716149157888	channeling the irony of rene magritte in hipster camp # hipster * # ironic * # art *	1
626492123215474688	lol so me # true * # sarcasm * # my language *	1
626481279106707456	@ username @ oh...i think i recognise that one! # sarcasm * is almost wasted here! although i once had the same view of brighton!	1
626537991373107200	eliz. finally explained that she gets annoyed when i talk about the weeknd because she thinks his face resembles my ex. # ironic *	1
626569295187808256	it is such a good idea for the obama admin to hold or deport only the worst of the worst criminal aliens. # irony *	1
626607383368708096	@ username @ oh come on dave... obviously its all the other jealous owners trying to keep the beloved pats down! # sarcasm *	1
626591895062384640	@ username @ you know that heatpack i tore the house apart for? i just found it. in the microwave. # irony *	1
626594647633207296	@ username @ still jaw dropped  number  hours later.. # sarcasm *	1
626565580481368068	girl in  do not be basic.  tshirt: yelling at a homeless guy for stealing the lit cigarette you left makes you the most # ironic * thing today	1
626580694504996864	@ username @ and i, cannot even got upgrade my laptop via windows update,  number  times error! # irony *	1
626566500510498816	@ username @ @ username @ @ username @ wow real classy # sarcasm * # get over it * # days *	1
626595268939505665	@ username @ @ username @ @ username @ @ username @ @ username @ and obviously being a virgin is something to be frowned upon. # sarcasm *	1
626582431143825408	# sarcasm * and # creativity * linked	1
626599408642076673	i have been sleeping on the one i have been dreaming about # ironic *	1
626594807792582656	not content with killing off # irony * # australia * continues to beat it bloody. # a us pol *	1
626615362767953920	@ username @ the words  i am a police officer  makes having a gun pointed at you more acceptable and less frightening? in the us? really? # not * # ironic *	1
626569880653930496	@ username @ i am sure the fans are pumped they paid for this stadium so the team could use those extra funds to improve the team! # sarcasm *	1
626596877245415426	black people hate on and complain about how whites generalize them all as criminals... yet do the same thing? # s mh * # racism * # vlt * # ironic *	1
626599822015893505	@ username @ well you forget that yakub never returned to hide here in the  number st place. # ironic *	1
626555976829698048	@ username @ @ username @ yes. because she is an intelligent and respectable person. # sarcasm *	1
626563916445806592	because, totally, my  number   hips look glorious in bootcut/flares yet horrible in skinny jeans... # sarcasm * 😑😑😒😒	1
626548903274393601	the ayn rand institute is a non-profit organization. # irony *	1
626644692768194562	lion's life > human lives. # irony * # hypocrisy *	1
626615481936519168	turns out it was @ username @ who burnt down @ username @ distillery... # fire rain * # irony * # bacardi *	1
626590215457521664	millions are lacking regular health check up facilities in india. but, goi will ensure if he is healthy to hanged? # irony * # yak ub hanged *	1
626569066451304448	kraft & patriots episode of @ username @ on tonight is perfect for tonight # ironic *	1
626541972203794432	i forgot how much crap is needed to be done for the at program. i love august time. # sarcasm *	1
626574785665986560	@ username @ @ username @ @ username @ tweeting about faith and # integrity * while ignoring the golden rule # irony *	1
626566415248699392	@ username @ sport is fine, always i am guessing. black men might not be running fast enough for practice anyway. # sarcasm * of course.	1
